audit_id,club_id,stratum,article_url,title,query,domain,language,source_country,seen_at,retrieved_at,reviewer,is_true_club_match,exclusion_reason,reviewed_at,review_basis
309d5450-6280-5c2d-9da5-1b4e38134830,LAK,recent_english_exact_full_name,https://www.cp24.com/local/toronto/2026/06/17/toronto-maple-leafs-hire-jim-hiller-as-new-head-coach/,Jim Hiller hired as Toronto Maple Leafs coach,"""Los Angeles Kings"" sourcelang:english",cp24.com,English,Canada,20260617T171500Z,2026-08-03T15:06:33Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
3bbab683-5786-5109-a39c-8f5d79b4277c,LAK,recent_english_exact_full_name,https://www.yardbarker.com/nhl/articles/oilers_trade_rumours_kings_penguins_named_as_teams_darnell_nurse_would_accept_trade_to/s1_15245_43943747,"Oilers trade rumours : Kings , Penguins named as teams Darnell Nurse would accept trade to","""Los Angeles Kings"" sourcelang:english",yardbarker.com,English,United States,20260612T003000Z,2026-08-03T15:06:33Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
c8fd09c7-035d-51bb-9616-cf8d3d67f67b,LAK,recent_english_exact_full_name,https://russianmachineneverbreaks.com/2026/06/08/peter-laviolette-los-angeles-kings-hired-new-head-coach-nhl/,Peter Laviolette hired as new head coach of Los Angeles Kings,"""Los Angeles Kings"" sourcelang:english",russianmachineneverbreaks.com,English,United States,20260608T191500Z,2026-08-03T15:06:33Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
d11982e7-4c57-5a12-a2a6-1807f9e62688,MIN,recent_english_exact_full_name,https://nypost.com/2026/05/09/betting/betmgm-bonus-code-nypnewsget-get-up-to-1k-in-no-sweat-tokens-for-wild-vs-avalanche/,BetMGM bonus code NYPNEWSGET : Get up to $1K in no - sweat tokens for Wild vs . Avalanche,"""Minnesota Wild"" sourcelang:english",nypost.com,English,United States,20260509T214500Z,2026-08-03T15:06:46Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
daff4cae-80f0-5141-9a67-edaa588be52a,MIN,recent_english_exact_full_name,https://www.spotrac.com/nhl/player/_/id/73842/caedan-bankier,"Caedan Bankier Contract , Salary & Cap Hit 2026","""Minnesota Wild"" sourcelang:english",spotrac.com,English,United States,20260710T130000Z,2026-08-03T15:06:46Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
959d83c7-2408-54cf-b66b-c9061612131d,MIN,recent_english_exact_full_name,https://www.kare11.com/article/news/local/outreach/communities-that-kare/foligno-brothers-raise-200k-for-cancer-research/89-d76c4aac-f943-476b-9c21-cae5987d5290,Foligno brothers raise $200k for cancer research,"""Minnesota Wild"" sourcelang:english",kare11.com,English,United States,20260514T011500Z,2026-08-03T15:06:46Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
0c10ae0d-48ae-5066-98ff-8baff3b937ef,MIN,recent_english_exact_full_name,https://www.durangoherald.com/articles/avalanche-bounce-back-to-beat-the-wild-5-2-and-take-a-3-1-lead-in-the-series/,Avalanche bounce back to beat the Wild 5 - 2 and take a 3 - 1 lead in the series,"""Minnesota Wild"" sourcelang:english",durangoherald.com,English,United States,20260512T081500Z,2026-08-03T15:06:46Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
e3e56de5-b6cd-5efe-8a7e-7ec04c059928,MIN,recent_english_exact_full_name,https://www.durangoherald.com/articles/avalanche-bounce-back-to-beat-the-wild-5-2-and-take-a-3-1-lead-in-the-series-2/,Avalanche bounce back to beat the Wild 5 - 2 and take a 3 - 1 lead in the series,"""Minnesota Wild"" sourcelang:english",durangoherald.com,English,United States,20260512T214500Z,2026-08-03T15:06:46Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
ce362d3a-4653-55af-bd06-8c50ce238372,MTL,recent_english_exact_full_name,https://globalnews.ca/news/11938903/montreal-gallagher-honorary-citizen-canadiens/,Montreal names Brendan Gallagher  honorary citizen  as player departs Canadiens,"""Montreal Canadiens"" sourcelang:english",globalnews.ca,English,Canada,20260626T024500Z,2026-08-03T15:19:18Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
be89c415-d992-552d-af50-9fd45fc6272c,MTL,recent_english_exact_full_name,https://www.spotrac.com/nhl/player/_/id/84602/bogdan-konyushkov,"Bogdan Konyushkov Contract , Salary & Cap Hit 2026","""Montreal Canadiens"" sourcelang:english",spotrac.com,English,United States,20260711T133000Z,2026-08-03T15:19:18Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
535b2129-7a2f-58c9-a44b-afae2b0325c0,MTL,recent_english_exact_full_name,https://www.habseyesontheprize.com/gleb-pugachyov-2026-nhl-draft-montreal-canadiens-select-with-pick-26-russia-mhl-chl-khl-chaika-nichny-novgorod-right-wing-stats/,2026 NHL Draft : Canadiens select Gleb Pugachyov with pick # 26,"""Montreal Canadiens"" sourcelang:english",habseyesontheprize.com,English,Canada,20260627T044500Z,2026-08-03T15:19:18Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
6fad1584-69b1-5644-8cc2-0b5fdb29d145,MTL,recent_english_exact_full_name,https://globalnews.ca/news/11943107/canadiens-trade-gallagher-canucks/,Canadiens trade veteran forward Brendan Gallagher to Canucks,"""Montreal Canadiens"" sourcelang:english",globalnews.ca,English,Canada,20260629T191500Z,2026-08-03T15:19:18Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
f8940644-0d78-5ff8-bc9f-6fda715027ab,MTL,recent_english_exact_full_name,https://globalnews.ca/news/11841646/montreal-canadiens-habs-fever-city/,  Never felt it like thi : Famous Montreal barber sees new level of Habs fever,"""Montreal Canadiens"" sourcelang:english",globalnews.ca,English,Canada,20260510T103000Z,2026-08-03T15:19:18Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
01951235-ea9d-5899-90e6-c2f85ad99cd0,NSH,recent_english_exact_full_name,https://www.blueshirtbanter.com/bantering-points-7-5-26/,Bantering Points : 7 / 5 / 26,"""Nashville Predators"" sourcelang:english",blueshirtbanter.com,English,United States,20260705T153000Z,2026-08-03T15:31:56Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
618ee428-ec0f-566d-be36-d31a158cd3a0,NSH,recent_english_exact_full_name,https://www.yardbarker.com/nhl/articles/predators_new_acquisition_mavrik_bourque_gets_6_year_33m_deal/s1_17050_44028604,"Predator new acquisition Mavrik Bourque gets 6 - year , $33M deal","""Nashville Predators"" sourcelang:english",yardbarker.com,English,United States,20260705T073000Z,2026-08-03T15:31:56Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
2f87c0ad-bdef-52a4-ad4f-105cab442805,NSH,recent_english_exact_full_name,https://www.yardbarker.com/nhl/articles/could_maple_leafs_bring_back_a_familiar_face_in_free_agency/s1_17176_44054449,Could Maple Leafs bring back a familiar face in free agency ? ,"""Nashville Predators"" sourcelang:english",yardbarker.com,English,United States,20260712T201500Z,2026-08-03T15:31:56Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
3394a371-deb7-5d9e-a0ae-9f57887dd11a,NSH,recent_english_exact_full_name,https://www.habseyesontheprize.com/montreal-canadiens-nhl-schedule-regular-season-bell-centre-home-opener-habs-september-29-toronto-2026-27/,"Montreal Canadiens to open season September 29 in Toronto , full 2026 - 27 schedule revealed","""Nashville Predators"" sourcelang:english",habseyesontheprize.com,English,Canada,20260716T181500Z,2026-08-03T15:31:56Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
e7f69d9c-24bb-5fb7-9b32-a0cb334ffdd9,NSH,recent_english_exact_full_name,https://www.chicagotribune.com/2026/07/06/chicago-blackhawks-nhl-free-agency-tracker/,Chicago Blackhawks in NHL free agency : Follow the latest news,"""Nashville Predators"" sourcelang:english",chicagotribune.com,English,United States,20260706T230000Z,2026-08-03T15:31:56Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
854483a2-7432-56ba-bff2-a0f64df9a95c,NJD,recent_english_exact_full_name,https://www.wtae.com/article/anthony-mantha-devils-penguins/71943634,Penguins free agent Anthony Mantha signs with New Jersey Devils,"""New Jersey Devils"" sourcelang:english",wtae.com,English,United States,20260715T164500Z,2026-08-03T15:22:49Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
810a8eda-3fca-50e7-b3d7-02b18e343bbc,NJD,recent_english_exact_full_name,https://www.allaboutthejersey.com/devils-in-the-details-news-and-links/70371/devils-in-the-details-6-19-26-all-signs-edition,DitD & Open Post - 6 / 19 / 26 : All Signs Edition,"""New Jersey Devils"" sourcelang:english",allaboutthejersey.com,English,United States,20260619T113000Z,2026-08-03T15:22:49Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
21727e6c-483e-5252-9c3d-1fb14f1c1456,NJD,recent_english_exact_full_name,https://russianmachineneverbreaks.com/2026/06/27/2026-nhl-draft-live-tracker-day-two-picks-trades/,2026 NHL Draft live tracker : Following all of day two picks and trades,"""New Jersey Devils"" sourcelang:english",russianmachineneverbreaks.com,English,United States,20260627T151500Z,2026-08-03T15:22:49Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
260efcad-e811-5793-8a83-74666400723f,NJD,recent_english_exact_full_name,https://russianmachineneverbreaks.com/2026/06/25/declan-chisholm-trade-devils-capitals-draft-pick/,Capitals trade defenseman Declan Chisholm to Devils for draft pick,"""New Jersey Devils"" sourcelang:english",russianmachineneverbreaks.com,English,United States,20260626T021500Z,2026-08-03T15:22:49Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
014d5866-ca3d-50e4-9307-98ecf351a140,NJD,recent_english_exact_full_name,https://www.allaboutthejersey.com/devils-in-the-details-news-and-links/71155/devils-in-the-details-7-13-26-projecting-edition,DitD & Open Post - 7 / 13 / 26 : Projecting Edition,"""New Jersey Devils"" sourcelang:english",allaboutthejersey.com,English,United States,20260713T141500Z,2026-08-03T15:22:49Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
a6108881-fcbb-52ba-9bbb-328c91c15261,NYI,recent_english_exact_full_name,https://www.tsn.ca/nhl/article/hamilton-hammers-name-mckee-first-head-coach/,Hamilton Hammers name Jay McKee first head coach,"""New York Islanders"" sourcelang:english",tsn.ca,English,Canada,20260529T134500Z,2026-08-03T15:23:33Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
7a28f2f4-2ebf-5152-b8ba-8d96ea652d5a,NYI,recent_english_exact_full_name,https://russianmachineneverbreaks.com/2026/07/23/nhlpa-rookie-showcase-cole-hutson-andrew-cristall-gavin-mckenna-chicago/,Cole Hutson and Andrew Cristall to represent Capitals at 2026 NHLPA Rookie Showcase,"""New York Islanders"" sourcelang:english",russianmachineneverbreaks.com,English,United States,20260723T211500Z,2026-08-03T15:23:33Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
3f68d70d-fead-5436-9cd2-a01226e4d728,NYI,recent_english_exact_full_name,https://dailyhive.com/vancouver/worst-nhl-jerseys-ranked,14 worst NHL jerseys ever worn ranked from tolerable to downright ugly | Daily Hive,"""New York Islanders"" sourcelang:english",dailyhive.com,English,Canada,20260729T004500Z,2026-08-03T15:23:33Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
b6dfcb34-5492-5715-abce-b075b1407af2,NYI,recent_english_exact_full_name,https://russianmachineneverbreaks.com/2026/05/21/capitals-hire-ray-bennett-assistant-coach-spencer-carbery-staff/,Washington Capitals name Ray Bennett to Spencer Carbery staff as an assistant coach,"""New York Islanders"" sourcelang:english",russianmachineneverbreaks.com,English,United States,20260521T181500Z,2026-08-03T15:23:33Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
c2afd8e1-9ceb-59d1-bb5c-c5d67ce00c9a,NYI,recent_english_exact_full_name,https://bleacherreport.com/articles/25437564-comparing-expert-2026-nhl-mock-drafts-rangers-blackhawks-islanders-and-top-teams,"Comparing Expert 2026 NHL Mock Drafts for Rangers , Blackhawks , Islanders and Top Teams","""New York Islanders"" sourcelang:english",bleacherreport.com,English,United States,20260611T180000Z,2026-08-03T15:23:33Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
9a725b78-6920-5560-9a1f-3ae5a99716ac,NYR,recent_english_exact_full_name,https://nypost.com/2026/07/17/ticket-sales/ny-rangers-announce-2026-27-schedule-get-discounted-msg-tickets/,NY Rangers announce 2026 - 27 schedule . Get discounted MSG tickets,"""New York Rangers"" sourcelang:english",nypost.com,English,United States,20260717T171500Z,2026-08-03T15:09:18Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
67bd3757-bd31-5cd7-9874-200731161f21,NYR,recent_english_exact_full_name,https://www.blueshirtbanter.com/podcast-question-thread-73/,Podcast Question Thread,"""New York Rangers"" sourcelang:english",blueshirtbanter.com,English,United States,20260616T171500Z,2026-08-03T15:09:18Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
5bf1ec25-eb38-5a3f-9369-8ac4947592ee,NYR,recent_english_exact_full_name,https://www.blueshirtbanter.com/media-bytes-fox-it-was-time-to-tro-lafreniere-korpisalo-rust-reunion/,"Media Bytes : Fox , It Was Time to Tro , Lafrenière , Korpisalo , Rust Reunion ? ","""New York Rangers"" sourcelang:english",blueshirtbanter.com,English,United States,20260712T154500Z,2026-08-03T15:09:18Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
6f5d6c79-fe8a-556a-bb55-caeb092afb58,NYR,recent_english_exact_full_name,https://www.yardbarker.com/nhl/articles/five_nhl_teams_that_need_injury_luck_on_their_side_in_2026_27/s1_13132_44062847,Five NHL teams that need injury luck on their side in 2026 - 27,"""New York Rangers"" sourcelang:english",yardbarker.com,English,United States,20260715T051500Z,2026-08-03T15:09:18Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
5036a7c5-bdb5-5e2f-923b-94536bd386a7,NYR,recent_english_exact_full_name,https://www.wfsb.com/2026/06/26/hartford-wolf-pack-peoplesbank-arena-hosting-watch-party-2026-nhl-draft/,"Hartford Wolf Pack , PeoplesBank Arena hosting watch party for 2026 NHL Draft","""New York Rangers"" sourcelang:english",wfsb.com,English,United States,20260626T234500Z,2026-08-03T15:09:18Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
dceebcd0-31f7-5a8e-9ea7-86634eea6f6d,OTT,recent_english_exact_full_name,https://www.sun-sentinel.com/2026/06/23/excited-for-this-next-chapter-brady-tkachuk-ecstatic-to-join-brother-matthew-with-panthers/,Brady Tkachuk talks about trade to the Florida Panthers,"""Ottawa Senators"" sourcelang:english",sun-sentinel.com,English,United States,20260623T194500Z,2026-08-03T15:24:19Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
e1869f5d-ece8-521f-a4b2-1dbc21fee6ba,OTT,recent_english_exact_full_name,https://www.cbc.ca/news/canada/ottawa/ottawa-charge-to-make-major-announcement-at-canadian-tire-centre-9.7264211,Ottawa Charge to make  major  announcement at Canadian Tire Centre,"""Ottawa Senators"" sourcelang:english",cbc.ca,English,Canada,20260709T173000Z,2026-08-03T15:24:19Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
9f430ce7-aa25-58ab-a002-10cbd3303df1,OTT,recent_english_exact_full_name,https://ottawasun.com/news/bidding-chateau-montebello-extended,Bidding process for the Fairmont Château Montebello extended,"""Ottawa Senators"" sourcelang:english",ottawasun.com,English,Canada,20260610T190000Z,2026-08-03T15:24:19Z,Codex manual review,false,Hotel-sale article; Ottawa Senators appeared only as the bidder owner affiliation.,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
66b79883-15f4-5873-8d7c-1f778921ad77,OTT,recent_english_exact_full_name,https://ottawacitizen.com/ottawa-senators/host-september-prospect-challenge-gatineau,Ottawa Senators to host September Prospect Challenge in Gatineau,"""Ottawa Senators"" sourcelang:english",ottawacitizen.com,English,Canada,20260623T171500Z,2026-08-03T15:24:19Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
d6847719-2b12-5c4f-b892-4ce253f25755,OTT,recent_english_exact_full_name,https://ottawacitizen.com:443/ottawa-senators/host-september-prospect-challenge-gatineau,Ottawa Senators to host September Prospect Challenge in Gatineau,"""Ottawa Senators"" sourcelang:english",ottawacitizen.com,English,Canada,20260623T200000Z,2026-08-03T15:24:19Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
8632dd1f-2814-5ae0-b23f-d8be4e6e4b52,PHI,recent_english_exact_full_name,https://dailycaller.com/2026/05/12/nhl-philadelphia-flyers-owen-tippett-injury-internal-bleeding-statement-announcement/,Philadelphia Flyer Owen Tippett Out For Months Due To Internal Bleeding,"""Philadelphia Flyers"" sourcelang:english",dailycaller.com,English,United States,20260512T184500Z,2026-08-03T15:24:41Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
8b1695a9-3068-5d76-b96c-8c880c8f2ca7,PHI,recent_english_exact_full_name,https://www.bostonherald.com/2026/06/22/bruins-release-preseason-schedule-4/,Bruins release preseason schedule ahead of expanded 2026 - 27 season,"""Philadelphia Flyers"" sourcelang:english",bostonherald.com,English,United States,20260622T173000Z,2026-08-03T15:24:41Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
c57a151b-dd79-54bb-92df-e73ca1a8044c,PHI,recent_english_exact_full_name,https://6abc.com/post/flyers-eliminated-playoffs-game-4-loss-hurricanes/19072299/,Flyers eliminated from playoffs with game 4 loss to Hurricanes,"""Philadelphia Flyers"" sourcelang:english",6abc.com,English,United States,20260510T033000Z,2026-08-03T15:24:41Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
bec4511b-a165-5217-8c98-4280759ed93d,PHI,recent_english_exact_full_name,https://www.tsn.ca/nhl/article/flyers-sign-g-kolosov-to-one-year-deal-worth-850k/,Philadelphia Flyers sign G Aleksei Kolosov to one - year deal worth $850k,"""Philadelphia Flyers"" sourcelang:english",tsn.ca,English,Canada,20260515T180000Z,2026-08-03T15:24:41Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
dd4147c7-d330-51b6-9c31-54935305850b,PHI,recent_english_exact_full_name,https://www.blueshirtbanter.com/bantering-points-5-10-26/,Bantering Points : 5 / 10 / 26,"""Philadelphia Flyers"" sourcelang:english",blueshirtbanter.com,English,United States,20260510T163000Z,2026-08-03T15:24:41Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
51ede0d1-325a-5ddb-99fc-8b3937bc7645,PIT,recent_english_exact_full_name,https://www.wpxi.com/news/local/pittsburgh-penguins-end-agreement-with-wheeling-nailers/7PGEE5NZN5CATHZVQ7FJBCBGSA/,Pittsburgh Penguins end agreement with Wheeling Nailers,"""Pittsburgh Penguins"" sourcelang:english",wpxi.com,English,United States,20260716T220000Z,2026-08-03T15:32:54Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
d24cf94b-a830-57a2-a43a-2cc69c5701cc,PIT,recent_english_exact_full_name,https://www.tsn.ca/radio/ottawa-1200/article/tsn-mornings-penguins-strength-and-conditioning-coach-sean-young/,TSN Mornings Penguins Strength and Conditioning coach Sean Young,"""Pittsburgh Penguins"" sourcelang:english",tsn.ca,English,Canada,20260731T151500Z,2026-08-03T15:32:54Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
48203841-a268-5170-89a9-b17880170593,PIT,recent_english_exact_full_name,https://www.yardbarker.com/nhl/articles/nhl_notebook_sharks_re_sign_collin_graf_to_three_year_deal/s1_15227_44123422,NHL Notebook : Sharks re - sign Collin Graf to three - year deal,"""Pittsburgh Penguins"" sourcelang:english",yardbarker.com,English,United States,20260801T033000Z,2026-08-03T15:32:54Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
e5f634a6-0bc7-5088-acbe-2c8be67ca623,PIT,recent_english_exact_full_name,https://www.wpxi.com/news/local/penguins-sign-nick-robertson-2-year-contract/T4464HOWRVEFDLB3USL5MKPTBQ/,Penguins sign Nick Robertson to 2 - year contract,"""Pittsburgh Penguins"" sourcelang:english",wpxi.com,English,United States,20260714T211500Z,2026-08-03T15:32:54Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
e3feb117-8582-563b-8f4b-433ea845acb6,PIT,recent_english_exact_full_name,https://www.allaboutthejersey.com/devils-in-the-details-news-and-links/71245/devils-in-the-details-7-17-26-scheduling-edition,DitD & Open Post - 7 / 17 / 26 : Scheduling Edition,"""Pittsburgh Penguins"" sourcelang:english",allaboutthejersey.com,English,United States,20260717T140000Z,2026-08-03T15:32:54Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
f9d82af5-8172-5686-9a3a-8161b90ab123,SJS,recent_english_exact_full_name,https://www.thebiglead.com/sharks-weighing-fit-versus-talent-around-macklin-celebrini-core/,Sharks weighing fit versus talent around Macklin Celebrini core,"""San Jose Sharks"" sourcelang:english",thebiglead.com,English,United States,20260508T194500Z,2026-08-03T15:26:23Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
f02a9ab1-a985-5e68-b031-7d69e6256b1a,SJS,recent_english_exact_full_name,https://www.spotrac.com/nhl/player/_/id/94188/carson-wetsch,Carson Wetsch | NHL Contracts & Salaries,"""San Jose Sharks"" sourcelang:english",spotrac.com,English,United States,20260515T114500Z,2026-08-03T15:26:23Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
6fdf7ea3-036e-5945-9aa6-3e977f880b2f,SJS,recent_english_exact_full_name,https://www.spotrac.com/nhl/player/_/id/108373/phillip-sinn,Phillip Sinn | NHL Contracts & Salaries,"""San Jose Sharks"" sourcelang:english",spotrac.com,English,United States,20260602T113000Z,2026-08-03T15:26:23Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
4c0dbc99-f0d6-51ca-b320-54579d52d10b,SJS,recent_english_exact_full_name,https://www.wmur.com/article/kyle-chauvette-bruins/71776090,NH Kyle Chauvette works out with Bruins,"""San Jose Sharks"" sourcelang:english",wmur.com,English,United States,20260630T040000Z,2026-08-03T15:26:23Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
ff1dd97c-49fe-5d35-a3ac-4ddb87b3d2bf,SJS,recent_english_exact_full_name,https://www.habseyesontheprize.com/2026-nhl-entry-draft-preview-start-time-tv-schedule-and-how-to-watch-tv-listings-online-stream-gavin-mckenna-ivar-stenberg-viggo-bjorck/,2026 NHL Entry Draft : Preview and how to watch,"""San Jose Sharks"" sourcelang:english",habseyesontheprize.com,English,Canada,20260626T143000Z,2026-08-03T15:26:23Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
2dc5ae20-bd29-53b4-97f2-59d134d9fd90,SEA,recent_english_exact_full_name,https://kesq.com/news/2026/06/29/firebirds-re-sign-two-forwards-assistant-coach-stu-bickel-leaving-for-iowa-wild/,"Firebirds re - sign two forwards , assistant coach Stu Bickel leaving for Iowa Wild","""Seattle Kraken"" sourcelang:english",kesq.com,English,United States,20260630T044500Z,2026-08-03T15:11:14Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
df570f68-f1f5-5045-b8b2-45cd92178e60,SEA,recent_english_exact_full_name,https://www.spotrac.com/nhl/player/_/id/74464/jon-randall-avon,"Jon - Randall Avon Contract , Salary & Cap Hit 2026","""Seattle Kraken"" sourcelang:english",spotrac.com,English,United States,20260630T040000Z,2026-08-03T15:11:14Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
b9673a44-8b08-5483-bcc8-b44a14e24b5c,SEA,recent_english_exact_full_name,https://www.krem.com/article/syndication/associatedpress/melinda-french-gates-ex-wife-of-bill-gates-to-join-seattle-kraken-as-minority-investor/616-d63f1d96-a756-404c-a44f-981eaa125b50,"Melinda French Gates , ex - wife of Bill Gates , to join Seattle Kraken as minority investor","""Seattle Kraken"" sourcelang:english",krem.com,English,United States,20260602T024500Z,2026-08-03T15:11:14Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
55c9c3dc-83cd-5acf-8dcf-8d757bde6687,SEA,recent_english_exact_full_name,https://www.wpxi.com/news/local/penguins-bring-back-ron-francis-front-office-role/CK6FKAPJNFATJPRV5VNULNXJVY/,Penguins bring back Ron Francis for front office role,"""Seattle Kraken"" sourcelang:english",wpxi.com,English,United States,20260620T014500Z,2026-08-03T15:11:14Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
e8f8aa39-6376-5ec5-bb01-30909cfbf5fe,SEA,recent_english_exact_full_name,https://www.djc.com/news/bu/12176152.html,Seattle DJC . com local business news and data - Business - French Gates joins One Roof owners,"""Seattle Kraken"" sourcelang:english",djc.com,English,United States,20260603T074500Z,2026-08-03T15:11:14Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
8b89c9ff-6065-52b8-b7bd-d5b82e5d1c05,STL,recent_english_exact_full_name,https://www.habseyesontheprize.com/2026-nhl-entry-draft-preview-start-time-tv-schedule-and-how-to-watch-tv-listings-online-stream-gavin-mckenna-ivar-stenberg-viggo-bjorck/,2026 NHL Entry Draft : Preview and how to watch,"""St. Louis Blues"" sourcelang:english",habseyesontheprize.com,English,Canada,20260626T143000Z,2026-08-03T15:27:08Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
e44bc15d-9a0b-56e3-a376-c31c872ebaef,STL,recent_english_exact_full_name,https://www.tsn.ca/nhl/article/blues-re-sign-f-sundqvist-to-a-one-year-two-way-contract/,"St . Louis Blues re - sign Oskar Sundqvist to a one - year , two - way contract","""St. Louis Blues"" sourcelang:english",tsn.ca,English,Canada,20260711T034500Z,2026-08-03T15:27:08Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
48eb8075-2bfc-545f-9fdc-d09ee52734bd,STL,recent_english_exact_full_name,https://www.gulfcoastnewsnow.com/article/everblades-not-affiliated-st-louis-blues-nhl-deal-worcester/71649255,Everblades no longer affiliated with St . Louis Blues after NHL team signs deal with Worcester,"""St. Louis Blues"" sourcelang:english",gulfcoastnewsnow.com,English,,20260621T161500Z,2026-08-03T15:27:08Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
a1ed32cb-c527-5655-ab98-826e249d0abe,STL,recent_english_exact_full_name,https://bleacherreport.com/articles/25432336-br-nhl-trade-block-big-board-auston-matthews-nico-hischier-and-quinn-hughes-highlight-junes-list,"B / R NHL Trade Block Big Board : Auston Matthews , Nico Hischier and Quinn Hughes Highlight June List","""St. Louis Blues"" sourcelang:english",bleacherreport.com,English,United States,20260601T174500Z,2026-08-03T15:27:08Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
