audit_id,mapping_id,club_id,entity_id,entity_label,article_date,article_url,source_common_name,source_locations,matched_all_names,sample_rank,query_method,retrieved_at,reviewer,is_true_club_match,exclusion_reason,reviewed_at,review_basis,source_gkg_record_id,source_archive_timestamp
f0f8610f-b346-53f9-8757-9b3b9990f3ab,VAN-current,VAN,Q192890,Vancouver Canucks,2026-06-16,http://www.cincinnatisun.com/news/279127091/john-tortorella-out-as-golden-knights-head-coach,cincinnatisun.com,"3#Philadelphia, Pennsylvania, United States#US#USPA#PA101#39.9523#-75.1638#1209052#2062;2#Utah, United States#US#USUT##40.1135#-111.854#UT#534;2#Colorado, United States#US#USCO##39.0646#-105.327#CO#640","Nathan Ray Seebeck-Imagn Images,51;Vegas Golden Knights,133;Golden Knights,216;Carolina Hurricanes,248;Stanley Cup,280;Bruce Cassidy,374;Golden Knights,466;Pacific Division,513;Utah Mammoth,583;Anaheim Ducks,601;Colorado Avalanche,697;Western Conference,723;Golden Knights,847;Kelly McCrimmon,879;Stanley Cup,1138;Golden Knight,1396;Stanley Cup-winning,2022;Tampa Bay Lightning,2060;Jack Adams Award,2097;New York Rangers,2142;Vancouver Canucks,2165;Columbus Blue Jackets,2192;Field Level,2233",2,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
d630bd1a-296e-563a-88fd-2e584cd51beb,VAN-current,VAN,Q192890,Vancouver Canucks,2023-11-21,https://www.campbellrivermirror.com/trending-now/prince-harry-drops-the-puck-for-the-canucks-and-the-invictus-games-7113177,campbellrivermirror.com,"4#Vancouver, British Columbia, Canada#CA#CA02#12552#49.25#-123.133#-575268#95;4#Vancouver, British Columbia, Canada#CA#CA02#12552#49.25#-123.133#-575268#686;4#Vancouver, British Columbia, Canada#CA#CA02#12552#49.25#-123.133#-575268#1380;4#Sussex, New Brunswick, Canada#CA#CA04#12601#45.7167#-65.5167#-574388#33","Prince Harry,13;Vancouver Canucks,102;San Jose,218;Invictus Games Foundation,296;Meghan Markle,462;David Eby,521;Sports Minister Lana,581;Tomas Hertl,824;Rick Tocchet,1097;San Jose,1460;Prince Philip,1624;Wayne Gretzky,1652;Gordon Campbell,1693",3,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
7df79008-25aa-51d9-a357-36cd485dc08f,VAN-current,VAN,Q192890,Vancouver Canucks,2024-12-03,https://www.timescolonist.com/bc-news/vancouver-transit-braces-for-swift-impact-as-parking-cost-spikes-to-150-9893370,timescolonist.com,"4#Vancouver, British Columbia, Canada#CA#CA02#12552#49.25#-123.133#-575268#9;4#Vancouver, British Columbia, Canada#CA#CA02#12552#49.25#-123.133#-575268#41;4#Vancouver, British Columbia, Canada#CA#CA02#12552#49.25#-123.133#-575268#979;4#Vancouver, British Columbia, Canada#CA#CA02#12552#49.25#-123.133#-575268#2029;4#Vancouver, British Columbia, Canada#CA#CA02#12552#49.25#-123.133#-575268#2415;4#Vancouver, British Columbia, Canada#CA#CA02#12552#49.25#-123.133#-575268#2988;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#3596;4#Burrard Inlet, British Columbia, Canada#CA#CA02#12552#49.3#-123.233#-561888#1034;1#Canada#CA#CA##60#-96#CA#17;1#Canada#CA#CA##60#-96#CA#49;1#Canada#CA#CA##60#-96#CA#790;1#Canada#CA#CA##60#-96#CA#987;1#Canada#CA#CA##60#-96#CA#1042;1#Canada#CA#CA##60#-96#CA#2037;1#Canada#CA#CA##60#-96#CA#2405;1#Canada#CA#CA##60#-96#CA#2423;1#Canada#CA#CA##60#-96#CA#2996;1#Canada#CA#CA##60#-96#CA#3604;4#Sheraton, British Columbia, Canada#CA#CA02#154724#54.1667#-125.483#-573538#2397;1#Canadian#CA#CA##60#-96#CA#4996;1#Canadian#CA#CA##60#-96#CA#5052","Metro Vancouver,28;Taylor Swift,132;Waterfront Station,776;Canada Line,814;Expo Line,856;West Coast Express,890;Burrard Inlet,1063;Tina Lovegreen,1380;Rogers Arena,1744;Vancouver Canucks,2099;Sheraton Vancouver Wall Centre,2485;Chris May,2887;Better Business Bureau,3328;Scam Tracker,3474;Chuck Chiang,5096;Canadian Press,5150",4,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
924bad06-5069-58c8-9b6a-01d0542ad0ec,VAN-current,VAN,Q192890,Vancouver Canucks,2024-09-25,https://www.tricitynews.com/highlights/hold-my-beer-canucks-are-finally-getting-new-seats-with-cupholders-9568022,tricitynews.com,1#Canada#CA#CA##60#-96#CA#484;1#America#US#US##39.828175#-98.5795#US#1682,"Vancouver Canucks,49;Stanley Cup Final,481;Team Canada,534;Rogers Arena,663;North Plaza,811;Irwin Seating Company,1666;North America,1801",5,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
e03ff710-318f-515a-96fd-b847b152c7fe,VGK-current,VGK,Q24725640,Vegas Golden Knights,2025-07-18,https://www.bowenislandundercurrent.com/highlights/an-in-depth-look-at-vancouver-canucks-2025-26-schedule-10959671,bowenislandundercurrent.com,"3#Philadelphia, Pennsylvania, United States#US#USPA#PA101#39.9523#-75.1638#1209052#2198;3#Philadelphia, Pennsylvania, United States#US#USPA#PA101#39.9523#-75.1638#1209052#4089;3#Philadelphia, Pennsylvania, United States#US#USPA#PA101#39.9523#-75.1638#1209052#7915;2#Florida, United States#US#USFL##27.8333#-81.717#FL#2016;2#Florida, United States#US#USFL##27.8333#-81.717#FL#2038;2#Florida, United States#US#USFL##27.8333#-81.717#FL#4591;1#Jersey#JE#JE##49.216667#-2.116667#JE#2125;1#Jersey#JE#JE##49.216667#-2.116667#JE#4009;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#2295;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#4229;4#Ottawa, Ontario, Canada#CA#CA08#12755#45.4167#-75.7#-570760#4267;4#Ottawa, Ontario, Canada#CA#CA08#12755#45.4167#-75.7#-570760#8029;3#Las Vegas, Nevada, United States#US#USNV#NV003#36.175#-115.137#847388#2957;3#Tampa Bay, Florida, United States#US#USFL#FL103#27.765#-82.5825#294169#4554;4#Montreal, Quebec, Canada#CA#CA10#12713#45.5#-73.5833#-569541#4248;4#Montreal, Quebec, Canada#CA#CA10#12713#45.5#-73.5833#-569541#7975;1#Canada#CA#CA##60#-96#CA#73;1#Canada#CA#CA##60#-96#CA#445;1#Canada#CA#CA##60#-96#CA#1266;1#Canada#CA#CA##60#-96#CA#1868;1#Canada#CA#CA##60#-96#CA#2277;1#Canada#CA#CA##60#-96#CA#2303;1#Canada#CA#CA##60#-96#CA#2342;1#Canada#CA#CA##60#-96#CA#4237;1#Canada#CA#CA##60#-96#CA#4256;1#Canada#CA#CA##60#-96#CA#4275;1#Canada#CA#CA##60#-96#CA#7174;1#Canada#CA#CA##60#-96#CA#7570;1#Canada#CA#CA##60#-96#CA#7983;1#Canada#CA#CA##60#-96#CA#8037;1#Italy#IT#IT##42.833333#12.833333#IT#5656;4#Vancouver, British Columbia, Canada#CA#CA02#12552#49.25#-123.133#-575268#65;4#Vancouver, British Columbia, Canada#CA#CA02#12552#49.25#-123.133#-575268#437;4#Vancouver, British Columbia, Canada#CA#CA02#12552#49.25#-123.133#-575268#1258;4#Vancouver, British Columbia, Canada#CA#CA02#12552#49.25#-123.133#-575268#1860;4#Vancouver, British Columbia, Canada#CA#CA02#12552#49.25#-123.133#-575268#2269;4#Vancouver, British Columbia, Canada#CA#CA02#12552#49.25#-123.133#-575268#2334","Vancouver Canuck,74;Vancouver Canucks,452;Calgary Flames,758;Edmonton Oilers,777;San Jose Sharks,831;New York,1389;Louis Blues,2003;Stanley Cup Champions,2112;Florida Panthers,2138;New Jersey Devils,2271;Philadelphia Flyers,2371;Noah Juulsen,2400;Toronto Maple Leaf,2464;Pacific Division,2843;Vegas Golden Knights,3083;Las Vegas,3192;Pacific Division,3280;Golden Knights,3428;East Coast,4282;New Jersey Devils,4323;New York Rangers,4345;New York Islanders,4369;Boston Bruins,4388;Carolina Hurricanes,4866;Tampa Bay Lightning,4891;Western Conference,5528;Blake McCurdy,6336;Micah McCurdy,6595;San Jose Sharks,6910;Gavin McKenna,7108;Macklin Celebrini,7129;Prime Monday Night,7772;Hockey Night,8147;Prime Video,8232;Prime Monday Night,8298;Prime Video,8407;Louis Blues,8473;Philadelphia Flyers,8546;Montreal Canadiens,8607;Ottawa Senators,8663",1,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
21e73b74-a35b-57c4-99a8-0c9a2fead10a,VGK-current,VGK,Q24725640,Vegas Golden Knights,2025-10-16,http://www.bignewsnetwork.com/news/278639009/matthew-schaefer-starts-strong-but-islanders-wobble-into-clash-vs-oilers,bignewsnetwork.com,"2#Florida, United States#US#USFL##27.8333#-81.717#FL#1807;2#New York, United States#US#USNY##42.1497#-74.9384#NY#124;2#New York, United States#US#USNY##42.1497#-74.9384#NY#525;2#New York, United States#US#USNY##42.1497#-74.9384#NY#1525;3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#946;3#Elmont, New York, United States#US#USNY#NY059#40.7009#-73.7129#949582#343","Brad Penner-Imagn Images,45;New York Islanders,143;Edmonton Oilers,354;Winnipeg Jets,457;New York Rangers,547;Victor Hedman,1136;Tampa Bay Lightning,1171;Scott Mayfield,1680;Western Conference,1858;Florida Panthers,1893;Stanley Cup Finals,1919;Calvin Pickard,2198;Calgary Flames,2359;Adam Henrique,2459;Vegas Golden Knights,2642;Field Level,2979",2,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
bb2974bc-f66e-517f-9a2b-067dff131997,VGK-current,VGK,Q24725640,Vegas Golden Knights,2024-02-09,https://apnews.com/article/golden-knights-coyotes-score-ac52d7aabb161dfb107ce4416f406d10,apnews.com,"2#Arizona, United States#US#USAZ##33.7712#-111.388#AZ#163;2#Minnesota, United States#US#USMN##45.7326#-93.9196#MN#3563;3#Tempe, Arizona, United States#US#USAZ#AZ013#33.4148#-111.909#12233#5","Jonathan Marchessault,53;Adin Hill,101;Vegas Golden Knights,145;Arizona Coyotes,170;Nicolas Hague,229;Chandler Stephenson,253;Golden Knights,309;Bruce Cassidy,471;Clayton Keller,712;Karel Vejmelka,1482;Nicolas Roy,2036;Ivan Barbashev,2099;Stanley Cup,2350;Golden Knights,2374;Juuso Valimaki,2810;Mark Stone,3010;Golden Knights,3082;Andre Tourigny,3330;Barrett Hayton,3679;Matt Dumba,3762;Host Minnesota,3835",3,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
53cde87d-307e-5a04-8e5b-509457a5970c,VGK-current,VGK,Q24725640,Vegas Golden Knights,2025-06-07,https://www.1075thegame.com/2025/06/06/stars-fire-peter-deboer-after-3rd-straight-west-finals-exit/,1075thegame.com,"2#Florida, United States#US#USFL##27.8333#-81.717#FL#952;1#Jersey#JE#JE##49.216667#-2.116667#JE#974;3#Dallas, Texas, United States#US#USTX#TX113#32.7831#-96.8067#1380944#10","Dallas Stars,17;Peter DeBoer,47;Western Conference,115;Vegas Golden Knights,283;Edmonton Oilers,329;Jake Oettinger,460;Stanley Cup,746;Jim Nill,783;Florida Panthers,1025;New Jersey Devils,1048;San Jose Sharks,1069;Golden Knights,1089;Stanley Cup Final,1146",4,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
f003d2c8-595e-55c5-8244-89a73ee8778a,VGK-current,VGK,Q24725640,Vegas Golden Knights,2026-01-17,http://www.torontotelegraph.com/news/278813994/trending-upward-jets-aim-to-hand-leafs-3rd-straight-loss,torontotelegraph.com,"4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#144;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#1540;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#1934;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#2402;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#2771;2#Minnesota, United States#US#USMN##45.7326#-93.9196#MN#244;2#Minnesota, United States#US#USMN##45.7326#-93.9196#MN#932;4#Winnipeg, Manitoba, Canada#CA#CA03#12577#49.8833#-97.1667#-576096#53;4#Winnipeg, Manitoba, Canada#CA#CA03#12577#49.8833#-97.1667#-576096#849;4#Winnipeg, Manitoba, Canada#CA#CA03#12577#49.8833#-97.1667#-576096#1061","Matt Krohn-Imagn Images,43;Winnipeg Jets,65;Toronto Maple Leafs,155;Minnesota Wild,247;Jonathan Toews,369;Scott Arniel,586;Louis Blues,1051;Chicago Blackhawks,1074;Maple Leafs,1531;New Year,1617;Mitch Marner,1686;Vegas Golden Knights,1715;Jack Eichel,1839;John Tavares,2076;Eastern Conference,2479;William Nylander,2567;Craig Berube,2851;Maple Leafs,3066;Field Level,3099",5,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
52ed0aad-3984-514e-bf0e-4d8b33aa36a8,WPG-current,WPG,Q472741,Winnipeg Jets,2024-06-30,https://www.tsn.ca/ivan-demidov-dreams-come-true-in-unbelievable-city-like-montreal-1.2141983,tsn.ca,"3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#3011;1#French#FR#FR##46#2#FR#4265;3#Chicago, Illinois, United States#US#USIL#IL031#41.85#-87.6501#423587#2862;1#America#US#US##39.828175#-98.5795#US#719;3#Anaheim, California, United States#US#USCA#CA059#33.8353#-117.915#1652663#3328;4#Petersburg, Sankt-Peterburg, Russia#RS#RS66#25095#59.8944#30.2642#-2996338#638;1#Russian#RS#RS##60#100#RS#143;4#Winnipeg, Manitoba, Canada#CA#CA03#12577#49.8833#-97.1667#-576096#3849;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#3251;4#Calgary, Alberta, Canada#CA#CA01#12549#51.0833#-114.083#-561990#1219;4#Calgary, Alberta, Canada#CA#CA01#12549#51.0833#-114.083#-561990#2221;4#Calgary, Alberta, Canada#CA#CA01#12549#51.0833#-114.083#-561990#2438;4#Montreal, Quebec, Canada#CA#CA10#12713#45.5#-73.5833#-569541#208;4#Montreal, Quebec, Canada#CA#CA10#12713#45.5#-73.5833#-569541#515;4#Montreal, Quebec, Canada#CA#CA10#12713#45.5#-73.5833#-569541#2955;4#Montreal, Quebec, Canada#CA#CA10#12713#45.5#-73.5833#-569541#4099;4#London, London, City Of, United Kingdom#UK#UKH9#40110#51.5#-0.116667#-2601889#3780;1#Canadian#CA#CA##60#-96#CA#957;1#Canadian#CA#CA##60#-96#CA#2259;1#Canadian#CA#CA##60#-96#CA#4295;1#Canada#CA#CA##60#-96#CA#216;1#Canada#CA#CA##60#-96#CA#523;1#Canada#CA#CA##60#-96#CA#1094;1#Canada#CA#CA##60#-96#CA#1227;1#Canada#CA#CA##60#-96#CA#1744;1#Canada#CA#CA##60#-96#CA#1930;1#Canada#CA#CA##60#-96#CA#2229;1#Canada#CA#CA##60#-96#CA#2446;1#Canada#CA#CA##60#-96#CA#2963;1#Canada#CA#CA##60#-96#CA#3259;1#Canada#CA#CA##60#-96#CA#3857;1#Canada#CA#CA##60#-96#CA#4107;4#Ottawa, Ontario, Canada#CA#CA08#12755#45.4167#-75.7#-570760#1086;4#Ottawa, Ontario, Canada#CA#CA08#12755#45.4167#-75.7#-570760#1736;1#Russia#RS#RS##60#100#RS#604;1#Russia#RS#RS##60#100#RS#646","Ivan Demidov,27;Montreal Canadiens,220;North America,743;Celine Dion,837;Ottawa Senators,1142;Carter Yakemchuk,1225;Western Hockey League,1254;Calgary Flames,2334;Zayne Parekh,2411;Ontario Hockey League,2440;Saginaw Spirit,2456;Michael Hage,2974;Chicago Steel,2997;Los Angeles Kings,3132;Matvei Gridin,3247;Toronto Maple Leafs,3351;Anaheim Ducks,3416;Ben Danford,3506;Edmonton Oilers,3630;Vancouver Canucks,3909;Winnipeg Jets,3927;Canadian Press,4414",1,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
c3bf3ceb-0dfe-5895-8757-e11727585574,WPG-current,WPG,Q472741,Winnipeg Jets,2026-01-21,https://www.winnipegfreepress.com/this-just-in/jets-down-blues-3-1,winnipegfreepress.com,"1#Canada#CA#CA##60#-96#CA#20;1#Canada#CA#CA##60#-96#CA#113;1#Canada#CA#CA##60#-96#CA#461;1#Canada#CA#CA##60#-96#CA#533;4#Winnipeg, Manitoba, Canada#CA#CA03#12577#49.8833#-97.1667#-576096#12;4#Winnipeg, Manitoba, Canada#CA#CA03#12577#49.8833#-97.1667#-576096#453;4#Winnipeg, Manitoba, Canada#CA#CA03#12577#49.8833#-97.1667#-576096#525;2#Florida, United States#US#USFL##27.8333#-81.717#FL#783","Winnipeg Jets,18;Louis Blues,98;Canada Life,120;Mark Scheifele,163;Eric Comrie,429;Joel Hofer,489;Western Conference,678",2,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
9236efac-d704-50e1-8a3f-3dba159044af,WPG-current,WPG,Q472741,Winnipeg Jets,2024-03-19,https://www.bignewsnetwork.com/news/274182397/coach-rick-bowness-leaves-jets-for-minor-medical-procedure,bignewsnetwork.com,"3#Dallas, Texas, United States#US#USTX#TX113#32.7831#-96.8067#1380944#1710;1#United States#US#US##39.828175#-98.5795#US#1725;2#Colorado, United States#US#USCO##39.0646#-105.327#CO#1691","Sam Navarro-United States,46;Winnipeg Jets,125;Rick Bowness,144;New York Rangers,200;Scott Arniel,386;Mark Scheifele,1111;Central Division,1796;Colorado Avalanche,1824;Stanley Cup Final,2040;Tampa Bay Lightning,2085;Field Level,2114",3,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
90d72ef6-f2ee-5159-99db-003da05ef85e,WPG-current,WPG,Q472741,Winnipeg Jets,2025-05-05,https://www.winnipegfreepress.com/canada/2025/05/05/search-into-fourth-day-for-two-children-missing-in-rural-nova-scotia,winnipegfreepress.com,"4#Winnipeg, Manitoba, Canada#CA#CA03#12577#49.8833#-97.1667#-576096#5860;4#Winnipeg, Manitoba, Canada#CA#CA03#12577#49.8833#-97.1667#-576096#5915;4#Winnipeg, Manitoba, Canada#CA#CA03#12577#49.8833#-97.1667#-576096#5952;4#Pictou, Nova Scotia, Canada#CA#CA07#12632#45.6667#-62.7#-571268#5656;1#Canadian#CA#CA##60#-96#CA#1108;1#Canadian#CA#CA##60#-96#CA#6595","Nova Scotia,152;Lansdowne Station,298;Lily Sullivan,435;Jack Sullivan,467;Nova Scotia,954;Jack Sullivan,1054;Lily Sullivan,1100;Nova Scotia Ground Search,1228;Rescue Association,1251;Carlie McCann,2116;Amy Hansen,2344;Gairloch Road,5066;Jack Sullivan,5500;Robert Parker,5920;Pictou County,6023;Free Press,6240;Winnipeg Jets,6272;Mike McIntyre,6316;Ken Wiebe,6330;Canadian Press,6955;Lyndsay Armstrong,7041;Keith Doucette,7061;Michael MacDonald,7083",4,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,false,unrelated missing-children article; Winnipeg Jets entity is publisher-page contamination,2026-08-03,URL subject and GKG context show the extracted club name is outside the article's substantive context,,
b576683f-b1e2-546f-ad52-260b0a9c17b4,WPG-current,WPG,Q472741,Winnipeg Jets,2026-03-12,https://torontosun.com/opinion/columnists/dismissing-three-big-lies-iran-war,torontosun.com,"4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#1294;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#1820;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#3832;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#8375;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#8533;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#8609;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#8708;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#8847;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#8942;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#9066;1#Spanish#SP#SP##40#-4#SP#3750;4#Tehran, Tehran, Iran#IR#IR26#41130#35.75#51.5148#10074674#6452;1#Canada#CA#CA##60#-96#CA#1182;1#Canada#CA#CA##60#-96#CA#1240;1#Canada#CA#CA##60#-96#CA#1302;1#Canada#CA#CA##60#-96#CA#1708;1#Canada#CA#CA##60#-96#CA#1766;1#Canada#CA#CA##60#-96#CA#1828;1#Canada#CA#CA##60#-96#CA#2281;1#Canada#CA#CA##60#-96#CA#2608;1#Canada#CA#CA##60#-96#CA#3840;1#Canada#CA#CA##60#-96#CA#8181;1#Canada#CA#CA##60#-96#CA#8383;1#Canada#CA#CA##60#-96#CA#8541;1#Canada#CA#CA##60#-96#CA#8617;1#Canada#CA#CA##60#-96#CA#8716;1#Canada#CA#CA##60#-96#CA#8855;1#Canada#CA#CA##60#-96#CA#8950;1#Canada#CA#CA##60#-96#CA#9032;1#Canada#CA#CA##60#-96#CA#9074;1#Lebanon#LE#LE##33.833333#35.833333#LE#679;1#Vietnam#VM#VM##16.166667#107.833333#VM#3719;4#Budapest, Budapest, Hungary#HU#HU05#17514#47.5#19.0833#-850553#7742;1#Israel#IS#IS##31.5#34.75#IS#594;2#New York, United States#US#USNY##42.1497#-74.9384#NY#1586;2#New York, United States#US#USNY##42.1497#-74.9384#NY#2112;2#New York, United States#US#USNY##42.1497#-74.9384#NY#7512;4#Beijing, Beijing, China#CH#CH22#13001#39.9289#116.388#-1898541#6476;1#Jamaican#JM#JM##18.25#-77.5#JM#8747;1#American#US#US##39.828175#-98.5795#US#3759;1#American#US#US##39.828175#-98.5795#US#5649;1#American#US#US##39.828175#-98.5795#US#6399;1#American#US#US##39.828175#-98.5795#US#7229;1#American#US#US##39.828175#-98.5795#US#7902;1#Iran#IR#IR##32#53#IR#52;1#Iran#IR#IR##32#53#IR#564;1#Iran#IR#IR##32#53#IR#887;1#Iran#IR#IR##32#53#IR#4548;1#Iran#IR#IR##32#53#IR#4609;1#Iran#IR#IR##32#53#IR#4764;1#Iran#IR#IR##32#53#IR#5525;1#Iran#IR#IR##32#53#IR#6022;1#Iran#IR#IR##32#53#IR#6458;1#Iran#IR#IR##32#53#IR#6921;1#Lebanese#LE#LE##33.833333#35.833333#LE#507;4#Winnipeg, Manitoba, Canada#CA#CA03#12577#49.8833#-97.1667#-576096#9024;1#United States#US#US##39.828175#-98.5795#US#585;1#United States#US#US##39.828175#-98.5795#US#1012;1#United States#US#US##39.828175#-98.5795#US#3445;1#United States#US#US##39.828175#-98.5795#US#4424;1#United States#US#US##39.828175#-98.5795#US#5479;1#United States#US#US##39.828175#-98.5795#US#6539;1#United States#US#US##39.828175#-98.5795#US#7500;1#United States#US#US##39.828175#-98.5795#US#8281;1#Iranian#IR#IR##32#53#IR#5337;1#Iranian#IR#IR##32#53#IR#6298;1#Israeli#IS#IS##31.5#34.75#IS#471;1#Israeli#IS#IS##31.5#34.75#IS#660;1#Hungary#HU#HU##47#20#HU#7702;1#Hungary#HU#HU##47#20#HU#7751;1#Hungary#HU#HU##47#20#HU#7761;1#Italy#IT#IT##42.833333#12.833333#IT#8328;3#Washington Square Park, New York, United States#US#USNY#NY061#40.7309#-73.9976#968870#7485","United States,638;Donald Trump,905;United States,1090;Toronto Sun,1327;New York Times,1625;Toronto Sun,1822;New York Times,2120;United States,3401;Middle East,3452;Postmedia Network,3933;Midday Sun,4086;United States,4430;Supreme Leader Ali Khamenei,5113;Mojtaba Khamenei,5261;United States,6636;Washington Square Park,7637;New York City,7654;State Marco Rubio,7819;Prime Minister Viktor Orban,7899;Mark Carney,8232;Pierre Poilievre,8268;Minister Mark Carney,8305;Blue Jays,8384;Team United States,8431;Team Italy,8478;William Nylander,8625;Morgan Rielly,8643;Toronto Maple Leafs,8670;Bobby McMann,8953;Toronto Maple Leafs,9017;Bobby McMann,9037;Winnipeg Jets,9084",5,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,false,unrelated international-affairs opinion article; Winnipeg Jets entity is publisher-page contamination,2026-08-03,URL subject and GKG context show the extracted club name is outside the article's substantive context,,
